last_name,first_name,party,state,filing_year,link
Crawford,"Eric A. ""Rick""",R,AR,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075175.pdf
Crockett,Jasmine,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074813.pdf
Crow,Jason,D,CO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075265.pdf
Cruz,Ted,R,TX,2026,https://efdsearch.senate.gov/search/view/annual/cf2a1a88-62f5-41ae-95ed-48a341687be7/
Cuellar,Henry,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077167.pdf
Curtis,John R.,R,UT,2026,https://efdsearch.senate.gov/search/view/annual/dbac9cff-e9f0-461a-8b23-8c0280e09639/
Daines,Steve,R,MT,2026,https://efdsearch.senate.gov/search/view/annual/97f579ad-e413-4e93-9ed3-7866a7a324d9/
Davids,Sharice,D,KS,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077176.pdf
Davidson,Warren,R,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077347.pdf
Davis,Danny K.,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116220.pdf
Davis,Donald G.,D,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078601.pdf
De La Cruz,Monica,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075630.pdf
DeGette,Diana,D,CO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075330.pdf
DeLauro,Rosa L.,D,CT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078564.pdf
DeSaulnier,Mark,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078110.pdf
Dean,Madeleine,D,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077397.pdf
DelBene,Suzan K.,D,WA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076133.pdf
Deluzio,Christopher R.,D,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074671.pdf
DesJarlais,Scott,R,TN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077566.pdf
Dexter,Maxine,D,OR,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077553.pdf
Diaz-Balart,Mario,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076701.pdf
Dingell,Debbie,D,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075123.pdf
Doggett,Lloyd,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074933.pdf
Donalds,Byron,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075306.pdf
Downing,Troy,R,MT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078011.pdf
Dunn,Neal P.,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076120.pdf
Durbin,Richard J.,D,IL,2026,https://efdsearch.senate.gov/search/view/paper/8f61bf83-7edd-40ec-abb1-32af51e396d9/
Edwards,Chuck,R,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077030.pdf
Elfreth,Sarah,D,MD,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075345.pdf
Ellzey,Jake,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075218.pdf
Emmer,Tom,R,MN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116158.pdf
Ernst,Joni,R,IA,2026,https://efdsearch.senate.gov/search/view/annual/4498b05c-5009-4f94-9c9d-021f32390dbd/
Escobar,Veronica,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076181.pdf
Espaillat,Adriano,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077866.pdf
Estes,Ron,R,KS,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076698.pdf
Evans,Dwight,D,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077377.pdf
Evans,Gabe,R,CO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078293.pdf
Ezell,Mike,R,MS,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075579.pdf
Fallon,Pat,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10073345.pdf
Fedorchak,Julie,R,ND,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077206.pdf
Feenstra,Randy,R,IA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076528.pdf
Fetterman,John,D,PA,2026,https://efdsearch.senate.gov/search/view/annual/8eed05ea-ec2d-4ef5-b458-d410fd76b40e/
Fields,Cleo,D,LA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074378.pdf
Figures,Shomari,D,AL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081374.pdf
Fine,Randy,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077599.pdf
Finstad,Brad,R,MN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077771.pdf
Fischbach,Michelle,R,MN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077470.pdf
Fischer,Deb,R,NE,2026,https://efdsearch.senate.gov/search/view/annual/e94662dc-6bb3-4f4b-ae14-a019f41ed612/
Fitzgerald,Scott,R,WI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076165.pdf
Fitzpatrick,Brian K.,R,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074614.pdf
Fleischmann,"Charles J. ""Chuck""",R,TN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116159.pdf
Fletcher,Lizzie,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076222.pdf
Flood,Mike,R,NE,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077878.pdf
Fong,Vince,R,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076689.pdf
Foster,Bill,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074956.pdf
Foushee,Valerie P.,D,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076606.pdf
Foxx,Virginia,R,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076776.pdf
Frankel,Lois,D,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075817.pdf
Franklin,Scott,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077449.pdf
Friedman,Laura,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076263.pdf
Frost,Maxwell,D,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077999.pdf
Fry,Russell,R,SC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076793.pdf
Fulcher,Russ,R,ID,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077463.pdf
Fuller,Clay,R,GA,2026,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2026/10078339.pdf
Gallego,Ruben,D,AZ,2026,https://efdsearch.senate.gov/search/view/annual/05bf2b1a-732f-4cc7-87a3-1ecae9c1034b/
Garamendi,John,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075753.pdf
Garbarino,Andrew R.,R,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076832.pdf
Garcia,Robert,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076607.pdf
Garcia,Sylvia R.,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075794.pdf
Garcia,"Jesús G. ""Chuy""",D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074910.pdf
Gill,Brandon,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077427.pdf
Gillen,Laura,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077133.pdf
Gillibrand,Kirsten E.,D,NY,2026,https://efdsearch.senate.gov/search/view/annual/2beb582f-859a-4e8c-98fb-b0887f52a494/
Gimenez,Carlos A.,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078065.pdf
Golden,Jared F.,D,ME,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074766.pdf
Goldman,Craig A.,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074631.pdf
Goldman,Daniel S.,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075172.pdf
Gomez,Jimmy,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076526.pdf
Gonzalez,Vicente,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116230.pdf
Gooden,Lance,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077981.pdf
Goodlander,Maggie,D,NH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076838.pdf
Gosar,Paul A.,R,AZ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116160.pdf
Gottheimer,Josh,D,NJ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074410.pdf
Grassley,Chuck,R,IA,2026,https://efdsearch.senate.gov/search/view/annual/c7bb278f-2755-4b94-8d01-1fe5b5c6849f/
Graves,Sam,R,MO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076300.pdf
Gray,Adam,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076344.pdf
Green,Al,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076561.pdf
Griffith,H. Morgan,R,VA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078018.pdf
Grijalva,Adelita S.,D,AZ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076172.pdf
Grothman,Glenn,R,WI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077401.pdf
Guest,Michael,R,MS,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116295.pdf
Guthrie,Brett,R,KY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116161.pdf
Hageman,Harriet M.,R,WY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076067.pdf
Hagerty,Bill,R,TN,2026,https://efdsearch.senate.gov/search/view/annual/4563d3b7-75ca-437a-addc-9b057a83129e/
Hamadeh,Abraham J.,R,AZ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074768.pdf
Harder,Josh,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076099.pdf
Haridopolos,Mike,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076343.pdf
Harrigan,Pat,R,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081474.pdf
Harris,Andy,R,MD,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078274.pdf
Harris,Mark,R,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076282.pdf
Harshbarger,Diana,R,TN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116296.pdf
Hassan,Margaret Wood,D,NH,2026,https://efdsearch.senate.gov/search/view/annual/f30d98b7-0388-4ca8-af27-ea738e5a2a8f/
Hawley,Josh,R,MO,2026,https://efdsearch.senate.gov/search/view/annual/7c410f7d-e3c3-4d9d-a0ed-fb4b59159fc5/
Hayes,Jahana,D,CT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076853.pdf
Heinrich,Martin,D,NM,2026,https://efdsearch.senate.gov/search/view/annual/f2914d75-d108-4c63-a21c-f45d9215f01a/
Hern,Kevin,R,OK,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075834.pdf
Hernandez,Pablo Jose,D,PR,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076730.pdf
Hickenlooper,John W.,D,CO,2026,https://efdsearch.senate.gov/search/view/annual/d5b10a7a-5b87-4bac-b9d5-169ef0498fe9/
Higgins,Clay,R,LA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076811.pdf
Hill,J. French,R,AR,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076109.pdf
Himes,James A.,D,CT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077713.pdf
Arenholz,Ashley,R,IA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076278.pdf
Hirono,Mazie K.,D,HI,2026,https://efdsearch.senate.gov/search/view/annual/563efdcb-07c4-41c1-90d7-b26f808d9dad/
Hoeven,John,R,ND,2026,https://efdsearch.senate.gov/search/view/annual/5017f261-566c-4890-bd83-90ad12d39faf/
Horsford,Steven,D,NV,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077978.pdf
Houchin,Erin,R,IN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076347.pdf
Houlahan,Chrissy,D,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077226.pdf
Hoyer,Steny H.,D,MD,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081440.pdf
Hoyle,Val T.,D,OR,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077015.pdf
Hudson,Richard,R,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081164.pdf
Huffman,Jared,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078256.pdf
Huizenga,Bill,R,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076950.pdf
Hunt,Wesley,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078168.pdf
Hurd,Jeff,R,CO,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076786.pdf
Husted,Jon,R,OH,2026,https://efdsearch.senate.gov/search/view/annual/547bd212-0d13-4546-af17-669518b8a361/
Hyde-Smith,Cindy,R,MS,2026,https://efdsearch.senate.gov/search/view/annual/df0469e4-8285-4dc7-b389-3d161bc950a0/
Issa,Darrell,R,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075815.pdf
Ivey,Glenn,D,MD,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081413.pdf
Jack,Brian,R,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077024.pdf
Jackson,Jonathan L.,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10073351.pdf
Jackson,Ronny,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075233.pdf
Jacobs,Sara,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074394.pdf
James,John,R,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076053.pdf
Jayapal,Pramila,D,WA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076844.pdf
Jeffries,Hakeem S.,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076550.pdf
Johnson,Dusty,R,SD,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075320.pdf
Johnson,"Henry C. ""Hank""",D,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078365.pdf
Johnson,Julie,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075196.pdf
Johnson,Mike,R,LA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081199.pdf
Johnson,Ron,R,WI,2026,https://efdsearch.senate.gov/search/view/annual/7edd491e-0ee4-46cb-acb2-6c9d06b89803/
Jordan,Jim,R,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076961.pdf
Joyce,David P.,R,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078592.pdf
Joyce,John,R,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076448.pdf
Justice,James C.,R,WV,2026,https://efdsearch.senate.gov/search/view/annual/5a069df5-928e-4ce3-b505-e0b2312823c8/
Kaine,Tim,D,VA,2026,https://efdsearch.senate.gov/search/view/annual/22da35f5-7eee-41af-9ca6-d6ac830f98cc/
Kamlager-Dove,Sydney,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076932.pdf
Kaptur,Marcy,D,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077103.pdf
Kean,Thomas H.,R,NJ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075136.pdf
Keating,William R.,D,MA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078334.pdf
Kelly,Mark,D,AZ,2026,https://efdsearch.senate.gov/search/view/annual/4a55a772-88d7-4816-aec9-99360f8e241f/
Kelly,Mike,R,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075845.pdf
Kelly,Robin L.,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076866.pdf
Kelly,Trent,R,MS,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075653.pdf
Kennedy,John,R,LA,2026,https://efdsearch.senate.gov/search/view/annual/03ab6c35-18af-4410-a363-b3bdf3810a3a/
Kennedy,Mike,R,UT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074834.pdf
Kennedy,Timothy M.,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077641.pdf
Khanna,Ro,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116272.pdf
Kiggans,Jennifer A.,R,VA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10079859.pdf
Kiley,Kevin,I,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081361.pdf
Kim,Andy,D,NJ,2026,https://efdsearch.senate.gov/search/view/annual/fedaaab8-5ad6-4a1b-9113-f151768e779e/
Kim,Young,R,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074771.pdf
King,Angus S.,I,ME,2026,https://efdsearch.senate.gov/search/view/annual/a077d6df-36f1-4ebf-b7b1-b5568c88a4ec/
King-Hinds,Kimberlyn,R,MP,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077466.pdf
Klobuchar,Amy,D,MN,2026,https://efdsearch.senate.gov/search/view/annual/7a00461b-7b24-40b3-88da-3c15b9a40835/
Knott,Brad,R,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081536.pdf
Krishnamoorthi,Raja,D,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074805.pdf
Kustoff,David,R,TN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076393.pdf
LaHood,Darin,R,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076177.pdf
LaLota,Nick,R,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077693.pdf
Landsman,Greg,D,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074384.pdf
Langworthy,Nicholas A.,R,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078337.pdf
Lankford,James,R,OK,2026,https://efdsearch.senate.gov/search/view/annual/803e6ea9-d1e0-48d3-bfa2-2c64b802387c/
Larsen,Rick,D,WA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075151.pdf
Larson,John B.,D,CT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074715.pdf
Latimer,George,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077972.pdf
Latta,Robert E.,R,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075087.pdf
Lawler,Michael,R,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078077.pdf
Lee,Laurel M.,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081525.pdf
Lee,Mike,R,UT,2026,https://efdsearch.senate.gov/search/view/annual/7074d4bc-00c3-4eda-b81c-0ad33acf62fa/
Lee,Summer L.,D,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078665.pdf
Lee,Susie,D,NV,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075708.pdf
Leger Fernandez,Teresa,D,NM,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077330.pdf
Letlow,Julia,R,LA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076014.pdf
Levin,Mike,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075542.pdf
Liccardo,Sam T.,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078554.pdf
Lieu,Ted,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10078282.pdf
Lofgren,Zoe,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074949.pdf
Loudermilk,Barry,R,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077817.pdf
Lucas,Frank D.,R,OK,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077228.pdf
Lummis,Cynthia M.,R,WY,2026,https://efdsearch.senate.gov/search/view/annual/1e9b68e7-a359-4b46-9621-d07d92c25689/
Paulina Luna,Anna,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076371.pdf
Luttrell,Morgan,R,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081366.pdf
Lynch,Stephen F.,D,MA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076086.pdf
Mace,Nancy,R,SC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081687.pdf
Mackenzie,Ryan,R,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076997.pdf
Magaziner,Seth,D,RI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075328.pdf
Malliotakis,Nicole,R,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076820.pdf
Maloy,Celeste,R,UT,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10081600.pdf
Mann,Tracey,R,KS,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076922.pdf
Mannion,John W.,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076752.pdf
Markey,Edward J.,D,MA,2026,https://efdsearch.senate.gov/search/view/annual/e4bf8423-71f8-48cc-bbad-8c7e84038cf1/
Marshall,Roger,R,KS,2026,https://efdsearch.senate.gov/search/view/annual/c37745f9-109f-4f5d-a4aa-74b91f48c824/
Massie,Thomas,R,KY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077444.pdf
Mast,Brian J.,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076430.pdf
Matsui,Doris O.,D,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/9116163.pdf
McBath,Lucy,D,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074842.pdf
McBride,Sarah,D,DE,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077854.pdf
Delaney,April,D,MD,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074769.pdf
McClain,Lisa C.,R,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076052.pdf
McClellan,Jennifer L.,D,VA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076903.pdf
McClintock,Tom,R,CA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076731.pdf
McCollum,Betty,D,MN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076144.pdf
McConnell,Mitch,R,KY,2026,https://efdsearch.senate.gov/search/view/annual/80fb9c88-7489-4c2f-9ea5-ce22b682b998/
McCormick,David,R,PA,2026,https://efdsearch.senate.gov/search/view/annual/3e2b0cca-3ab7-428e-b2ce-f08691f27dd1/
McCormick,Richard,R,GA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075846.pdf
McDonald Rivet,Kristen,D,MI,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074835.pdf
McDowell,Addison P.,R,NC,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074936.pdf
McGarvey,Morgan,D,KY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075970.pdf
McGovern,James P.,D,MA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075749.pdf
McGuire,John J.,R,VA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075908.pdf
McIver,LaMonica,D,NJ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076045.pdf
Meeks,Gregory W.,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077964.pdf
Menefee,Christian D.,D,TX,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075931.pdf
Menendez,Robert,D,NJ,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10074390.pdf
Meng,Grace,D,NY,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10075835.pdf
Merkley,Jeff,D,OR,2026,https://efdsearch.senate.gov/search/view/annual/2679d51a-6ff8-4d8d-aecd-61cd3c3656a8/
Messmer,Mark B.,R,IN,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077191.pdf
Meuser,Daniel,R,PA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076074.pdf
Mfume,Kweisi,D,MD,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077256.pdf
Miller,Carol D.,R,WV,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076025.pdf
Miller,Mary E.,R,IL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076451.pdf
Miller,Max L.,R,OH,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076162.pdf
Miller-Meeks,Mariannette,R,IA,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10077246.pdf
Mills,Cory,R,FL,2025,https://disclosures-clerk.house.gov/public_disc/financial-pdfs/2025/10076049.pdf
