18.13,VOO - Vanguard S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Child,"$15,001 - $50,000",Excepted Investment Fund,"$201 - $1,000"
18.14,VGT - Vanguard Information Tech ETF,Mutual FundsExchange Traded Fund/Note,Child,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
18.15,"DTCR - Global X Data Center & Digital Infrastructure ETFFiler comment:  Purchase less than $1,000",Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
19,Fidelity Brokerage (UTMA) - Dependent #3,Brokerage/Managed Account,Child,--,,
19.1,AIEQ - AI Powered Equity ETF,Mutual FundsExchange Traded Fund/Note,Child,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
19.2,FDIVX - Fidelity Diversified International Fund,Mutual FundsMutual Fund,Child,"$1,001 - $15,000",Excepted Investment Fund,"$201 - $1,000"
19.3,QQQ - Invesco QQQ Trust,Mutual FundsExchange Traded Fund/Note,Child,"$50,001 - $100,000",Excepted Investment Fund,"$201 - $1,000"
19.4,IYR - iShares U.S. Real Estate ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
19.5,JEPI - JPMorgan Equity Premium Income ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
19.6,NVDA - NVIDIA Corporation,Corporate SecuritiesStock,Child,"$15,001 - $50,000",None,None (or less than $201)
19.7,"WDAY - Workday, Inc.",Corporate SecuritiesStock,Child,"$1,001 - $15,000",None,None (or less than $201)
19.8,DIS - The Walt Disney Company,Corporate SecuritiesStock,Child,"$1,001 - $15,000",None,None (or less than $201)
19.9,AAPL - Apple Inc. - Common Stock,Corporate SecuritiesStock,Child,"$15,001 - $50,000",None,None (or less than $201)
19.10,VFH - Vanguard Financials ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
19.11,VTI - Vanguard Total Stock Market ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
19.12,SPY - SPDR S&P 500,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
19.13,VOO - Vanguard S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Child,"$15,001 - $50,000",Excepted Investment Fund,"$201 - $1,000"
19.14,VGT - Vanguard Information Tech ETF,Mutual FundsExchange Traded Fund/Note,Child,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
20,"NOYACK Logistics Income REIT, Inc.Description: Public REIT (Southampton, NY)",Real EstateREIT,Spouse,"$50,001 - $100,000",Excepted Investment Fund,None (or less than $201)
21,Fidelity SEP IRA,Retirement PlansIRA,Spouse,--,,
21.1,"QQQ - Invesco QQQ Trust, Series 1",Mutual FundsExchange Traded Fund/Note,Spouse,"$100,001 - $250,000",Excepted Investment Fund,None (or less than $201)
21.2,IYW - iShares U.S. Technology ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
21.3,BOAT - Sonicshares Global Shipping ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
21.4,VGT - Vanguard Information Tech ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$50,001 - $100,000",Excepted Investment Fund,None (or less than $201)
21.5,VOO - Vanguard S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
21.6,DTCR - Global X Data Center & Digital Infrastructure ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
21.7,BUG - Global X Cybersecurity ETF,Mutual FundsExchange Traded Fund/Note,Spouse,"$15,001 - $50,000",Excepted Investment Fund,None (or less than $201)
22,"Residential Property Description: Residential Real Estate (Martha's Vineyard, MA)",Real EstateResidential,Spouse,"Over $1,000,000 and held independently by spouse or dependent child",Rent/Royalties,"$15,001 - $50,000"
23,Oregon College Savings Plan - Dependent #1 Institution: Oregon College Savings Plan,Education Savings Plans529 College Savings Plan,Child,--,,
23.1,Diversified U.S. Equity,Mutual FundsMutual Fund,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
24,Fidelity Roth IRA - Dependent #3,Retirement PlansIRA,Child,--,,
24.1,"QQQ - Invesco QQQ Trust, Series 1",Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
24.2,VGT - Vanguard Information Tech ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
24.3,VOO - Vanguard S&P 500 ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
24.4,DTCR - Global X Data Center & Digital Infrastructure ETF,Mutual FundsExchange Traded Fund/Note,Child,"$1,001 - $15,000",Excepted Investment Fund,None (or less than $201)
25,NY's 529 College Savings Program - Dependent #1Institution: NY,Education Savings Plans529 College Savings Plan,Child,--,,
25.1,Small-Cap Stock Index Portfolio,Mutual FundsMutual Fund,Child,"$100,001 - $250,000",Excepted Investment Fund,None (or less than $201)
